mission,koi_id,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler, 8836224,155.053531,194.487322,0.150000,0
Kepler, 8891684,491.064000,374.878133,0.439833,1
Kepler, 8904714,133.739500,5.236203,0.131167,0
Kepler, 9645188,148.671401,48.550593,0.074583,0
Kepler, 9662475,277.350080,247.372131,0.136292,0
Kepler, 9705620,181.457400,95.254421,0.140792,0
Kepler, 9715631,149.043800,425.483539,0.744000,1
Kepler, 9724993,131.685485,7.863361,0.142821,0
Kepler, 10677763,222.086905,120.169838,0.132917,0
Kepler, 10724569,131.826550,0.745087,0.178750,0
Kepler, 10734441,195.210485,247.477243,0.316667,0
Kepler, 10777591,133.802530,6.109682,0.238958,1
Kepler, 7982917,141.843300,11.804554,0.133125,0
Kepler, 8016211,133.762100,3.174877,0.295375,0
Kepler, 8025718,260.704500,371.186480,0.830375,0
Kepler, 8935352,135.366920,10.909622,0.741767,0
Kepler, 8939211,135.678900,27.077981,5.772500,0
Kepler, 8939650,132.821298,1.827661,0.166083,0
Kepler, 8949512,247.617700,376.554588,0.132583,0
Kepler, 8955741,154.903400,538.426300,0.531292,0
Kepler, 9758615,169.295141,94.205612,0.275833,0
Kepler, 9771920,470.672552,378.706440,0.610833,0
Kepler, 9775475,169.312404,78.428631,0.155700,0
Kepler, 9780149,132.091800,2.530210,0.907917,0
Kepler, 9786017,132.651415,2.249001,0.400092,0
Kepler, 9837659,207.493450,121.623874,0.113750,0
Kepler, 10879247,481.268100,432.074696,0.198458,0
Kepler, 10905641,533.844100,460.779050,0.647542,0
Kepler, 10920086,132.044475,3.213185,0.644583,0
Kepler, 10958972,431.814637,331.782481,0.205833,0
Kepler, 8029848,132.086100,1.206088,0.092800,0
Kepler, 8035322,263.471000,613.829050,0.757500,0
Kepler, 8036863,158.164400,476.804540,0.443750,0
Kepler, 8037038,131.677840,4.095139,0.102583,1
Kepler, 8043968,131.680060,0.779616,0.163833,0
Kepler, 8975776,230.163800,224.469892,0.123000,0
Kepler, 8979500,186.232100,113.556471,0.099292,0
Kepler, 9003126,324.507400,208.027890,0.450833,0
Kepler, 9008125,159.186280,308.024953,0.111042,0
Kepler, 9838414,132.009800,1.332615,0.215042,0
Kepler, 9845362,231.444100,105.895315,0.107542,0
Kepler, 9845931,181.701000,61.224558,0.170958,0
Kepler, 9847239,132.793009,28.507878,0.130555,0
Kepler, 9848760,389.693000,444.465220,0.031958,0
Kepler, 9850843,135.853000,8.480390,0.255583,0
Kepler, 7019580,168.816600,72.015383,0.106167,0
Kepler, 7022603,142.677220,21.127527,0.093875,0
Kepler, 7024045,145.760280,23.934182,0.066958,0
Kepler, 7035812,183.428200,87.775799,0.077583,0
Kepler, 7038988,189.261833,65.673507,0.113750,0
Kepler, 7041972,339.021866,222.064099,0.120417,0
Kepler, 7047299,165.532565,35.882273,0.164585,0
Kepler, 8075618,137.923785,8.780604,0.132079,0
Kepler, 8105398,341.027560,224.150923,0.518958,1
Kepler, 8106139,387.341100,551.498320,1.705000,0
Kepler, 8108437,207.294303,351.287874,0.466942,0
Kepler, 9016592,142.726826,46.504462,0.057083,0
Kepler, 9024568,135.550900,124.091252,0.090500,0
Kepler, 9875101,328.146100,212.771978,0.088125,0
Kepler, 9896438,146.252710,18.076679,0.127500,0
Kepler, 9899514,132.067200,1.332556,0.178417,0
Kepler, 9899607,132.011970,1.332593,0.167250,0
Kepler, 9908486,138.773980,36.609274,0.076458,0
Kepler, 7107567,131.556420,0.812592,0.065192,0
Kepler, 7109680,169.949650,81.871309,0.066917,0
Kepler, 7115671,131.809970,0.566806,0.159792,0
Kepler, 7123580,253.134206,326.365952,0.156250,0
Kepler, 7123614,221.425000,520.582690,0.094333,0
Kepler, 8155368,131.889141,0.718644,0.104686,0
Kepler, 8179747,136.947272,17.946328,0.339960,0
Kepler, 8192427,209.590410,204.818268,0.080417,0
Kepler, 9049550,135.921670,23.814906,0.083117,0
Kepler, 9049697,131.590520,1.327451,0.144375,0
Kepler, 9087071,321.123600,209.238576,0.093542,0
Kepler, 9911112,131.912321,1.166835,0.090665,0
Kepler, 9933600,260.363985,230.705789,0.112083,0
Kepler, 9934274,136.183300,4.994716,0.143333,0
Kepler, 9941387,141.247888,27.659608,0.173467,0
Kepler, 9941550,496.429800,476.727302,0.388625,0
Kepler, 7138841,133.826770,22.049560,0.142833,0
Kepler, 7174911,278.539764,150.700394,0.117500,0
Kepler, 7176424,142.963383,44.484775,0.069583,0
Kepler, 7184556,157.283480,93.645248,0.088333,0
Kepler, 7189825,392.483000,574.690290,0.177875,0
Kepler, 8223655,286.938170,280.160496,0.119321,0
Kepler, 8229361,261.407800,370.462620,0.397542,0
Kepler, 8234889,168.330400,116.301793,0.093875,0
Kepler, 8241258,257.173800,480.194160,0.448333,0
Kepler, 8241736,233.424800,368.498280,0.620958,0
Kepler, 8242350,131.988507,6.993576,0.886229,0
Kepler, 8244947,185.182703,223.521317,0.136250,0
Kepler, 9101279,132.932453,1.811461,0.350976,0
Kepler, 9108058,131.939540,2.174915,0.351742,0
Kepler, 9116075,154.619300,24.500270,0.169958,0
Kepler, 9117123,133.576268,2.164027,0.115833,0
Kepler, 9118858,436.287970,392.892756,0.205417,0
Kepler, 9137257,231.501700,114.734287,0.155167,0
Kepler, 9954225,132.055210,1.340650,0.212133,0
Kepler, 9957659,155.719270,30.695376,0.235975,0
Kepler, 9957668,155.720769,30.695331,0.247856,0
Kepler, 9967398,167.555020,49.873958,0.056292,0
Kepler, 7192680,235.852399,114.250415,0.087917,0
Kepler, 7203858,378.699900,407.976230,0.612083,0
Kepler, 7207081,133.136733,239.255790,0.217083,0
Kepler, 8255058,135.296067,6.279889,0.229525,0
Kepler, 8265239,150.669487,37.476957,0.060833,0
Kepler, 8288404,462.625278,519.802219,0.623658,0
Kepler, 8300828,163.962800,48.920056,0.095625,0
Kepler, 9141355,422.508900,469.613090,0.571208,1
Kepler, 9142225,174.608500,583.736320,0.656250,0
Kepler, 9142334,174.629400,502.658000,0.812917,0
Kepler, 9153246,221.271700,243.954706,0.106750,0
Kepler, 10002266,136.932800,12.713689,0.078125,0
Kepler, 10004515,139.308806,25.263638,0.113333,0
Kepler, 10004772,132.099370,1.391717,0.059208,0
Kepler, 10006096,142.857577,70.516234,0.170540,0
Kepler, 10007492,133.705953,2.645597,0.121229,0
Kepler, 10018364,229.127343,105.632730,0.113750,0
Kepler, 7255910,158.086300,274.553579,0.247917,0
Kepler, 7256460,194.201186,251.023040,0.129583,0
Kepler, 7258902,132.948300,1.807743,0.109875,0
Kepler, 7345136,153.842000,28.736977,0.066083,0
Kepler, 7352727,133.214520,2.456491,0.118500,0
Kepler, 7375100,173.708390,98.517832,0.068750,0
Kepler, 8308639,138.655600,457.513348,0.240125,0
Kepler, 8313697,335.821482,224.025899,0.122083,0
Kepler, 8351919,191.074400,323.771530,0.732083,0
Kepler, 8352016,156.357940,40.038961,0.071292,0
Kepler, 8364969,145.034499,22.571973,0.166812,0
Kepler, 8380743,132.072520,1.018861,0.270854,0
Kepler, 9159461,164.007700,80.519237,0.168500,0
Kepler, 9164003,278.138700,149.356804,0.642292,0
Kepler, 9178502,141.778707,50.477591,0.084167,0
Kepler, 9180282,131.948580,2.791240,0.118458,0
Kepler, 9181402,233.682832,223.317692,0.147500,0
Kepler, 10023469,157.299800,44.637111,0.244500,0
Kepler, 10074700,238.984000,365.620697,1.344292,0
Kepler, 10096697,293.244100,191.272501,0.127667,0
Kepler, 7386200,369.592300,575.420020,0.717500,0
Kepler, 7456380,434.378000,368.727150,0.210833,0
Kepler, 8414914,176.758270,100.303613,0.440750,0
Kepler, 8432034,131.916630,0.836200,0.154696,0
Kepler, 9216231,154.168000,616.341320,0.530167,0
Kepler, 10130646,265.436000,390.408320,0.329833,0
Kepler, 10132552,260.912900,191.528018,0.097583,0
Kepler, 10132908,221.294500,386.599460,0.137708,0
Kepler, 10141271,137.990600,15.403277,0.135250,0
Kepler, 10158715,144.846140,61.001109,0.043708,0
Kepler, 10161534,294.735150,198.232389,0.079958,0
Kepler, 7458433,131.864600,0.660627,0.190000,0
Kepler, 7468295,228.383800,456.573400,0.227708,0
Kepler, 7516073,226.686000,601.137970,0.635833,0
Kepler, 7538450,451.432300,344.062480,0.650000,0
Kepler, 7539174,170.502180,39.943447,0.071250,0
Kepler, 7550875,136.373100,466.908240,0.110000,0
Kepler, 8442463,469.751300,361.309910,0.540333,0
Kepler, 8474892,240.852100,199.442413,0.302221,0
Kepler, 8480642,162.501885,31.591159,0.110129,0
Kepler, 8482513,235.736700,356.991350,0.709583,0
Kepler, 8487777,166.953100,96.120478,0.046875,0
Kepler, 8495232,134.934290,9.636477,0.124958,0
Kepler, 8499922,142.357400,45.680876,0.095542,0
Kepler, 8505674,159.086000,43.169798,0.403583,0
Kepler, 11465869,267.926200,322.544807,0.468167,0
Kepler, 11506938,149.096170,22.574947,1.531500,0
Kepler, 11513441,188.066070,85.569222,0.206417,0
Kepler, 11599800,160.656200,422.255426,0.207250,0
Kepler, 11603298,247.080200,471.396980,0.446417,0
Kepler, 11654039,452.270500,436.428520,0.575000,0
Kepler, 11924426,171.367710,64.713168,0.237445,0
Kepler, 11968514,132.089545,1.036592,0.095667,0
Kepler, 12156805,183.569300,371.548790,0.410042,0
Kepler, 12165063,131.662200,226.499243,0.055333,0
Kepler, 12257851,132.415000,2.615943,0.268750,0
Kepler, 12265150,133.060575,1.686010,0.049242,0
Kepler, 10964747,208.226600,344.961485,0.125958,0
Kepler, 12405436,232.616300,163.820347,0.055458,0
Kepler, 12417572,194.795800,151.577009,0.107917,0
Kepler, 11037818,165.679400,259.343040,0.668333,1
Kepler, 11046870,136.545280,8.344108,0.066917,0
Kepler, 12645262,131.698410,545.456240,0.246250,0
Kepler, 12645761,134.084891,2.709570,0.232303,0
Kepler, 12736658,131.657960,0.855295,0.120463,0
Kepler, 12835139,163.109100,350.609298,0.067542,0
Kepler, 11073238,189.084400,452.404280,0.716667,0
Kepler, 11076176,131.840533,0.699986,0.126097,0
Kepler, 11090561,131.566800,35.872692,0.183417,0
Kepler, 11176166,134.382900,9.878850,0.122958,1
Kepler, 11199233,506.161085,386.224009,0.205417,0
Kepler, 11338918,246.525000,588.637590,0.160000,0
Kepler, 11341314,132.536300,9.833847,0.607708,0
Kepler, 11401845,131.868220,1.080695,0.310375,0
Kepler, 8517303,141.135390,24.073377,0.817167,0
Kepler, 6525209,131.613070,1.710295,0.122750,0
Kepler, 2309587,132.101259,1.838514,0.135837,0
Kepler, 2445134,139.648520,8.412009,0.225457,0
Kepler, 3241344,133.428850,3.912679,0.148167,0
Kepler, 3347485,137.119630,7.544804,0.344492,0
Kepler, 2161623,132.348830,2.283466,0.324996,0
Kepler, 2707097,131.880940,0.692808,0.062184,0
Kepler, 2719873,135.274134,17.279291,0.211496,0
Kepler, 8590780,132.192193,4.326946,0.231627,0
Kepler, 8613338,209.218000,527.290930,0.596042,0
Kepler, 8646141,237.579200,168.858303,0.540167,0
Kepler, 8653134,134.381220,5.342641,0.102208,1
Kepler, 8702921,137.214882,19.384442,0.857912,0
Kepler, 8957954,132.129352,2.179925,0.203159,0
Kepler, 8984706,132.323900,10.135401,0.236796,0
Kepler, 4247807,131.902600,2.024879,0.067542,0
Kepler, 8030339,136.322740,5.716688,0.082083,1
Kepler, 8037145,172.309210,51.165802,0.193208,1
Kepler, 5471059,141.582300,12.424956,0.680500,0
Kepler, 5471675,141.415900,12.427135,0.533750,0
Kepler, 3530668,132.314091,1.946199,0.168067,0
Kepler, 3831911,149.813300,30.483801,0.108333,0
Kepler, 3852258,135.112790,5.758437,0.107792,0
Kepler, 3858919,154.868900,25.952291,0.457375,0
Kepler, 3869326,136.213670,8.585995,0.100325,0
Kepler, 3971315,136.693856,9.892241,0.174058,0
Kepler, 2997455,131.789871,1.129848,0.086491,0
Kepler, 3003991,131.859849,7.244779,0.141137,0
Kepler, 3003991,211.562038,110.155273,0.085000,0
Kepler, 3229028,132.194480,0.730964,0.103458,0
Kepler, 3230787,143.922671,17.734020,0.303165,0
Kepler, 9101400,131.466670,0.829019,0.201671,0
Kepler, 9119652,131.722200,1.108100,0.139758,0
Kepler, 9145861,180.324000,215.778765,0.155708,0
Kepler, 7100673,131.750790,5.992733,0.110425,1
Kepler, 7100673,132.429550,5.101107,0.110708,1
Kepler, 4150496,196.175700,94.224980,0.935208,0
Kepler, 6129694,263.077000,241.012200,0.049583,0
Kepler, 9899315,287.248300,164.689421,0.076958,0
Kepler, 4037428,135.198495,4.264730,0.091979,0
Kepler, 4049124,136.004726,4.804470,0.146644,0
Kepler, 4275328,132.522141,6.150529,0.185675,0
Kepler, 4753561,131.611240,4.944928,0.144367,0
Kepler, 4912991,133.608114,4.442517,0.101634,0
Kepler, 5036966,152.220260,62.735644,0.449688,0
Kepler, 5254230,137.950087,7.035518,0.147025,0
Kepler, 7967517,132.002560,0.579517,0.055917,0
Kepler, 3761319,143.967080,16.248086,0.343000,0
Kepler, 3761319,244.750800,466.940700,1.273333,0
Kepler, 3762553,370.803900,289.788624,0.119042,0
Kepler, 3965879,134.226867,55.004029,0.252500,0
Kepler, 4035675,132.584700,2.873658,0.087725,0
Kepler, 9282687,132.331730,1.680426,0.227283,0
Kepler, 9289960,132.001459,0.533458,0.055000,0
Kepler, 9291629,133.890093,20.686460,1.572600,0
Kepler, 9304842,229.649700,131.680180,0.613750,0
Kepler, 9304923,308.745100,200.762693,0.092292,0
Kepler, 9343862,132.026710,1.123259,0.178065,0
Kepler, 5385410,141.486867,12.425032,0.060192,0
Kepler, 3645438,452.874000,386.370512,0.458625,1
Kepler, 5385139,141.284600,12.429716,0.628250,0
Kepler, 5385150,141.201200,12.428848,0.684583,0
Kepler, 5385269,141.522900,12.425825,0.910042,0
Kepler, 8210370,284.072580,153.725848,4.896667,0
Kepler, 5385509,141.534500,12.425791,0.827458,0
Kepler, 5385566,141.580000,12.425336,1.145417,0
Kepler, 5385773,141.545800,12.425420,0.773333,0
Kepler, 5386163,141.590400,12.424995,0.845083,0
Kepler, 5470960,141.797200,12.422792,1.137083,0
Kepler, 4144236,140.646692,22.913446,0.171541,0
Kepler, 4144236,136.477190,10.004688,0.099542,0
Kepler, 4150701,136.647350,8.653156,0.109458,0
Kepler, 4285087,133.450825,2.243016,0.179865,0
Kepler, 4346875,133.780334,4.694218,0.188902,0
Kepler, 9394605,132.061420,0.876832,0.081667,0
Kepler, 9471755,132.413233,0.953734,0.073400,0
Kepler, 9479460,132.597540,2.073874,0.273354,0
Kepler, 9549472,132.098146,15.713787,0.471342,0
Kepler, 9576197,136.194674,7.964440,0.382087,0
Kepler, 8110758,131.927150,0.518072,0.074438,0
Kepler, 9579860,131.743910,2.151215,0.092750,0
Kepler, 5796186,423.209637,320.184719,0.497500,0
Kepler, 5471068,141.464900,12.426469,1.071250,0
Kepler, 5471192,141.461700,12.426289,0.781833,0
Kepler, 5471217,141.615100,12.424747,1.051667,0
Kepler, 5471769,141.529800,12.425570,1.203333,0
Kepler, 5471770,141.501300,12.426173,1.276667,0
Kepler, 5556804,141.647000,12.424431,1.089583,0
Kepler, 5597970,137.210008,6.717383,0.150024,0
Kepler, 4459068,149.094437,24.955999,0.115138,0
Kepler, 4547480,133.564383,4.426942,0.067150,0
Kepler, 4740676,131.711253,3.454242,0.195627,0
Kepler, 9767392,131.608910,1.457257,0.271409,0
Kepler, 9774400,137.170260,10.818248,0.761867,0
Kepler, 9839081,132.263863,2.559237,0.069608,0
Kepler, 9974142,390.582000,281.358770,0.322500,0
Kepler, 10163066,408.203100,462.123450,0.352500,0
Kepler, 8780959,133.761220,5.111755,0.136708,1
Kepler, 7429287,213.935300,101.889228,0.112917,0
Kepler, 6592335,168.209100,48.502367,0.043875,0
Kepler, 5951416,344.916900,524.141390,0.483458,0
Kepler, 5643492,161.176790,41.865397,0.277625,0
Kepler, 5795648,135.433898,4.553370,0.134204,0
Kepler, 5961350,135.626986,5.262652,0.118981,0
Kepler, 10340423,392.176383,345.982073,0.123750,0
Kepler, 5979863,133.552645,16.621853,0.163132,0
Kepler, 6117415,136.446922,19.741616,0.128013,0
Kepler, 6128027,136.907217,5.455766,0.120513,0
Kepler, 6146418,149.159500,22.446207,0.314546,0
Kepler, 4826439,132.658151,1.237147,0.294426,0
Kepler, 4933476,131.874620,1.286197,0.046417,0
Kepler, 4990977,133.379281,2.649026,0.102908,0
Kepler, 5034333,134.876198,6.932281,0.459587,0
Kepler, 5039441,133.108814,2.151384,0.139363,0
Kepler, 8231299,131.524330,0.562274,0.131550,0
Kepler, 5121173,143.226100,17.435222,2.152750,0
Kepler, 10219361,176.087400,117.634213,0.159167,0
Kepler, 10228942,148.222643,21.025447,0.271757,0
Kepler, 10341878,131.509450,0.933753,0.184917,0
Kepler, 10357831,131.729200,1.721536,0.080113,0
Kepler, 6150977,133.680095,2.765622,0.096629,0
Kepler, 6182019,134.152879,3.664964,0.162742,0
Kepler, 6191945,135.547400,6.807284,0.081154,0
Kepler, 6209347,133.026579,2.136577,0.102842,0
Kepler, 6268722,133.003946,2.638433,0.101245,0
Kepler, 6301030,139.598337,11.991000,0.269367,0
Kepler, 10480982,131.545670,2.037464,0.120625,0
Kepler, 6606934,153.840953,37.806941,0.160110,0
Kepler, 5385548,141.545700,12.425551,1.187167,0
Kepler, 5385778,141.548480,12.425922,1.312500,0
Kepler, 5471617,133.964200,12.423733,0.756250,0
Kepler, 5471617,171.336200,94.381630,0.494583,0
Kepler, 5629353,137.847000,7.584424,0.163250,1
Kepler, 10363233,230.195400,210.899577,0.090292,0
Kepler, 10385682,132.874459,3.103731,0.288917,0
Kepler, 10414727,273.651400,253.405380,0.309583,0
Kepler, 10483644,133.315344,5.110772,0.103497,0
Kepler, 10601549,132.807589,1.463774,0.079679,0
Kepler, 10614158,133.649770,4.462553,0.587321,0
Kepler, 8505215,184.770441,79.878049,0.132917,0
Kepler, 6614926,133.327906,3.026765,0.180222,0
Kepler, 6628237,135.139765,3.840131,0.120629,0
Kepler, 6694186,135.162030,5.554227,0.198931,0
Kepler, 6934587,132.473620,1.570919,0.134300,0
Kepler, 7219906,153.396702,35.089769,0.165096,0
Kepler, 7257373,133.126157,5.233450,0.357239,0
Kepler, 7295570,131.671100,3.603701,0.124750,0
Kepler, 7362852,131.800509,3.518356,0.287656,0
Kepler, 5641294,132.516200,2.616094,0.889167,0
Kepler, 5738698,133.210548,2.404387,0.308478,0
Kepler, 5768927,132.550761,4.390514,0.122800,0
Kepler, 5814635,131.624200,3.869638,0.095417,0
Kepler, 5816144,132.172100,7.384681,0.147833,0
Kepler, 10717220,133.963160,21.090791,0.197958,1
Kepler, 10728219,134.876289,3.371797,0.143421,0
Kepler, 10735988,132.571474,1.927178,0.115592,0
Kepler, 8112324,131.924580,0.575925,0.102817,0
Kepler, 10971944,174.066300,496.175660,0.484583,0
Kepler, 10973583,133.543181,6.256352,0.097967,0
Kepler, 10989274,132.326000,16.178030,0.215833,1
Kepler, 11099351,132.557333,2.377955,0.101371,0
Kepler, 11147460,132.944062,2.053866,0.200187,0
Kepler, 10662202,165.071600,36.552131,0.103375,0
Kepler, 11607193,132.900956,5.177577,0.103237,0
Kepler, 10743597,131.704700,4.080293,0.118096,0
Kepler, 4247991,190.102610,104.351962,0.153958,1
Kepler, 8042747,381.407300,469.523030,0.228625,0
Kepler, 9008737,137.592863,11.832710,0.256333,0
Kepler, 7373877,159.480192,32.669963,0.149208,0
Kepler, 7436177,143.940410,19.933647,0.358842,0
Kepler, 7537945,131.607529,1.071911,0.160663,0
Kepler, 7624297,148.667367,18.019651,0.211905,0
Kepler, 8109692,197.865700,117.934158,0.385417,0
Kepler, 7695093,133.301660,4.032762,0.172588,0
Kepler, 7749318,132.743293,2.371590,0.146317,0
Kepler, 7777397,135.179450,5.091121,0.089958,0
Kepler, 5817566,132.248423,4.206070,0.445783,0
Kepler, 5952403,132.197687,0.905678,0.093467,0
Kepler, 4150539,196.195200,94.219289,1.013000,0
Kepler, 6182093,309.145900,297.113395,0.188708,0
Kepler, 11252617,132.871994,4.478117,0.139875,0
Kepler, 8245108,131.775300,0.579108,0.069125,0
Kepler, 11252617,131.686600,1.276209,0.090375,0
Kepler, 11296437,209.826400,528.503440,0.266417,0
Kepler, 7830321,131.686117,2.027383,0.064700,0
Kepler, 7841986,141.111760,10.733707,0.319608,0
Kepler, 7877820,136.025779,9.449439,0.231163,0
Kepler, 7914906,138.724933,8.752914,0.143942,0
Kepler, 8019043,132.933678,1.985587,0.105485,0
Kepler, 8023317,146.733098,16.579028,0.325125,0
Kepler, 8126531,174.390400,513.427840,0.261583,0
Kepler, 8121067,132.874485,2.064901,0.286538,0
Kepler, 6197038,138.538319,9.751720,0.674737,0
Kepler, 6221385,134.301300,19.672324,0.200500,1
Kepler, 6221385,152.881000,32.657035,0.248042,1
Kepler, 6362386,133.139791,4.592401,0.206682,0
Kepler, 8260269,134.023520,6.709953,0.095708,0
Kepler, 6449358,133.627503,5.776794,0.263960,0
Kepler, 6593968,146.690729,23.199233,0.087083,0
Kepler, 6674908,131.906270,0.503200,0.046542,0
Kepler, 11516930,133.864884,4.768540,0.041408,0
Kepler, 11558882,154.696798,73.918586,0.290563,0
Kepler, 8042835,133.229020,2.387937,0.720917,0
Kepler, 2853780,185.017500,589.179680,0.425000,0
Kepler, 11673686,133.386655,4.618768,0.251250,0
Kepler, 8153568,133.775480,3.607274,0.586838,0
Kepler, 8167938,133.221480,2.565718,0.071183,0
Kepler, 8167978,151.552457,22.052745,0.233017,0
Kepler, 8168581,132.909319,2.881338,0.149762,0
Kepler, 8230809,132.160073,4.078355,0.269371,0
Kepler, 8364115,137.987850,7.735904,0.184954,0
Kepler, 8458207,134.775350,3.530165,0.171444,0
Kepler, 4150624,196.131900,94.225938,0.920000,0
Kepler, 6967278,244.485800,395.073330,0.326833,0
Kepler, 7108433,131.913532,1.519183,0.227322,0
Kepler, 7119080,133.087419,13.599401,0.105000,0
Kepler, 7129465,133.171910,2.745911,0.167748,0
Kepler, 7174617,131.584320,1.608363,0.091617,0
Kepler, 11724210,132.042549,5.746017,0.151446,0
Kepler, 11867071,135.029951,3.963787,0.129298,0
Kepler, 11975363,132.653725,1.759209,0.192015,0
Kepler, 12207117,131.567800,1.603179,0.037917,0
Kepler, 8580438,135.468742,6.496032,0.217468,0
Kepler, 8581232,134.652406,4.012538,0.083754,0
Kepler, 8655458,132.634679,1.594162,0.228992,0
Kepler, 8695779,132.722552,10.238940,0.145212,0
Kepler, 8953059,136.869403,5.499941,0.213912,0
Kepler, 9048145,137.341530,8.667826,0.211048,0
Kepler, 9214712,316.919770,265.299623,0.368550,0
Kepler, 9214715,316.918210,265.299962,0.369071,0
Kepler, 7190639,170.331890,98.102098,0.051042,0
Kepler, 7198881,215.019000,182.467019,0.316958,0
Kepler, 7198881,198.119435,126.578373,0.104167,0
Kepler, 7422883,142.596490,11.414375,0.261500,0
Kepler, 7464205,148.927500,151.318470,0.685417,0
Kepler, 7622059,138.184430,10.403240,0.993750,0
Kepler, 12367464,132.249661,1.853209,0.073096,0
Kepler, 12470041,139.161736,14.667695,0.101925,0
Kepler, 8179286,140.119880,11.413214,0.098792,0
Kepler, 2581191,139.442000,172.178768,0.049583,0
Kepler, 9221398,136.762097,13.787521,0.106431,0
Kepler, 9411317,132.249560,8.290460,0.108342,0
Kepler, 9532123,135.014030,8.214204,0.191271,0
Kepler, 9549471,132.099730,15.713774,0.311000,0
Kepler, 9649222,132.924716,5.918620,0.164502,0
Kepler, 9664215,131.923046,3.319523,0.139437,0
Kepler, 7750740,134.318726,5.874197,0.177744,0
Kepler, 7779942,135.936670,19.795973,0.222583,0
Kepler, 7835312,149.822324,209.000550,0.105000,0
Kepler, 7838906,132.842964,5.614892,0.155392,0
Kepler, 7908367,134.053000,12.206430,0.100292,1
Kepler, 7908367,135.289000,6.651319,0.088958,1
Kepler, 7940533,133.349361,3.905533,0.283712,0
Kepler, 4142847,300.722920,210.631486,0.350792,1
Kepler, 6364215,132.665900,5.243853,0.439125,0
Kepler, 7047363,222.588170,93.627325,0.080000,0
Kepler, 9714358,134.395074,6.474202,0.139995,0
Kepler, 9851123,135.852280,8.480305,0.313950,0
Kepler, 9966115,132.045739,8.947426,0.204042,0
Kepler, 10026458,132.873070,9.934438,0.337417,0
Kepler, 10139305,132.311800,2.173553,0.067113,0
Kepler, 10288922,139.442275,10.157716,0.123025,0
Kepler, 7974634,196.608900,404.701927,0.165875,0
Kepler, 8043882,131.678430,0.779610,0.167208,0
Kepler, 8058507,135.956118,15.805296,0.065000,0
Kepler, 8095099,132.868140,2.103239,0.295152,0
Kepler, 12206313,255.228700,184.262741,0.497500,1
Kepler, 10122538,139.076640,20.956999,0.145542,1
Kepler, 10659313,143.662829,15.249336,0.159260,0
Kepler, 10710755,133.763636,4.816611,0.159314,0
Kepler, 10727668,131.792859,2.305903,0.140950,0
Kepler, 10735519,131.938871,1.814128,0.127692,0
Kepler, 8197767,132.394610,1.247121,0.390125,0
Kepler, 10935310,132.579664,4.128795,0.115458,0
Kepler, 11021252,133.257825,3.269177,0.113471,0
Kepler, 11408935,147.305407,15.995094,0.352099,0
Kepler, 8181016,132.176100,0.709142,0.080667,0
Kepler, 8197761,138.995840,9.868696,0.119833,0
Kepler, 4840513,153.314206,66.344551,0.151667,0
Kepler, 8265156,132.126000,0.978363,0.050250,0
Kepler, 10122538,158.815600,37.633387,0.187083,1
Kepler, 6609270,133.655800,15.036778,0.126750,0
Kepler, 11125797,143.705490,12.253843,0.098875,1
Kepler, 11519226,148.463780,22.161272,0.154125,0
Kepler, 11756821,133.619276,2.745121,0.124354,0
Kepler, 11769146,193.502758,282.965654,0.892746,0
Kepler, 11812199,135.426946,37.320310,0.290067,0
Kepler, 11826400,134.779685,5.889372,0.206114,0
Kepler, 12010534,132.947414,2.581595,0.204804,0
Kepler, 7116117,131.825800,0.566802,0.238875,0
Kepler, 7868092,222.296200,180.718090,0.452083,0
Kepler, 3337061,133.830310,6.558371,0.136917,0
Kepler, 9826171,131.443600,434.391480,0.542500,0
Kepler, 3936658,178.296110,71.157705,0.202083,0
Kepler, 4577484,173.833100,73.264170,0.230833,0
Kepler, 4735826,142.714300,11.322010,0.244167,0
Kepler, 5005618,289.065381,681.936310,0.330861,0
Kepler, 4663658,131.620620,0.705891,0.220042,0
Kepler, 10467815,143.484500,377.889090,0.385792,0
Kepler, 10847721,293.661900,199.216380,0.384583,0
Kepler, 10118942,229.261700,121.707470,0.057083,0
Kepler, 9471539,246.320700,273.528359,0.931083,0
Kepler, 5482603,134.821110,3.882589,0.114208,0
Kepler, 2305819,245.350400,135.571860,0.414167,0
Kepler, 10284575,221.258200,173.069290,0.535000,0
Kepler, 3342952,131.542720,1.039047,0.070375,0
Kepler, 10338624,131.709890,0.607538,0.231208,0
Kepler, 5307990,131.972120,0.987625,0.046958,0
Kepler, 2142501,171.705000,113.070757,0.376250,0
Kepler, 2713018,170.075000,66.713573,0.186958,0
Kepler, 8413968,246.387200,135.223193,0.374542,0
Kepler, 9008103,177.411800,195.709385,0.449167,0
Kepler, 4376629,146.124300,27.677521,0.104708,0
Kepler, 3958301,164.083100,35.234041,0.494750,0
Kepler, 8211605,147.726050,20.979434,0.156750,0
Kepler, 11098573,131.984100,15.693786,0.214542,0
Kepler, 9837586,132.844930,20.733763,0.241846,0
Kepler, 6021655,186.459800,63.571688,0.250417,0
Kepler, 8308682,263.501800,338.200750,0.634583,0
Kepler, 11442793,129.729500,124.922516,0.497583,1
Kepler, 3344427,146.145985,1.303570,0.095068,0
Kepler, 6205481,136.517570,3.722773,0.661208,0
Kepler, 4474637,135.020100,3.886730,0.673846,0
Kepler, 8435232,201.971770,49.574015,2.633167,0
